booking_id,site,hotel_id,customer_id,package_id,package_revision_id,nights,revision_number,booked_at,arrival_on,pax,pax_adult,revenue_dkk,discount_code_id
201,da,3873,217225,36861,36861,2,1,2021.08.01 12:13,2021.08.28,2,2,2485,519
209,da,301,311941,36117,38434,3,1,2021.08.01 12:20,2021.08.22,4,4,4623,0
217,de,2253,281933,36429,36429,2,1,2021.08.01 12:32,2021.08.20,2,2,1290,0
225,da,648,47152,37391,38414,2,1,2021.08.01 12:40,2021.08.07,2,2,1554,1029
233,da,1474,311952,38369,38397,2,1,2021.08.01 12:56,2021.08.02,2,2,1217,0
241,da,1071,252803,38356,38356,2,2,2021.08.01 13:05,2021.08.19,2,2,2666,561
249,da,325,311962,36851,37052,2,1,2021.08.01 13:13,2021.08.12,2,2,3452,0
257,da,5215,122068,37945,37945,2,1,2021.08.01 13:25,2021.08.13,2,2,2688,0
265,da,4420,237569,37194,37197,2,1,2021.08.01 13:39,2021.08.12,2,2,3697,561
273,da,3873,311976,36861,36861,2,1,2021.08.01 13:45,2021.08.20,2,2,1695,0
281,da,505,181454,36029,36609,3,1,2021.08.01 13:56,2021.08.14,2,2,4826,0
289,se,325,311985,36851,37052,2,1,2021.08.01 14:11,2021.08.21,2,2,2960,905
297,da,3590,311989,37532,37714,2,1,2021.08.01 14:22,2021.08.25,10,10,3666,0
305,da,5394,90295,35108,36253,5,1,2021.08.01 14:33,2021.08.02,3,3,2277,561
313,da,1374,263368,37641,37767,3,2,2021.08.01 14:51,2021.08.08,2,2,2036,0
321,da,1688,312000,36327,36327,2,1,2021.08.01 15:05,2021.08.30,3,3,2803,1029
329,da,505,224255,36029,36609,4,1,2021.08.01 15:17,2021.08.28,4,4,4174,0
337,da,7270,272339,36932,37671,2,1,2021.08.01 15:26,2021.08.01,2,2,4882,561
345,de,536,288124,35612,35612,2,1,2021.08.01 15:36,2021.08.15,2,2,3942,242
353,se,6828,312013,35626,35885,3,1,2021.08.01 15:45,2021.08.01,2,2,2961,0
361,da,2681,274657,36245,36245,2,1,2021.08.01 15:54,2021.09.05,2,2,2777,561
369,da,8048,216566,36808,36808,3,1,2021.08.01 16:07,2021.08.29,2,2,3283,0
377,da,3784,291119,35156,35156,3,1,2021.08.01 16:18,2021.08.08,2,2,1430,0
385,no,2921,247632,36151,36151,2,1,2021.08.01 16:29,2021.08.12,2,2,4606,915
393,da,3932,276021,36573,36573,2,1,2021.08.01 16:41,2021.08.16,2,2,3092,0
401,da,2673,312036,37984,37984,2,1,2021.08.01 16:48,2021.08.27,2,2,4168,1099
409,da,958,312039,37982,38367,3,1,2021.08.01 16:52,2021.08.02,2,2,4960,901
417,da,492,312044,37638,37795,4,1,2021.08.01 17:03,2021.08.11,5,2,3165,519
425,da,1388,256643,36278,36278,4,1,2021.08.01 17:14,2021.08.16,2,2,2233,561
433,da,3762,312056,33954,37330,2,1,2021.08.01 17:34,2021.08.28,2,2,3509,761
441,da,311,65002,36115,36115,2,1,2021.08.01 17:47,2021.08.07,2,2,4492,902
449,da,2655,23071,36856,36856,2,1,2021.08.01 18:02,2021.08.18,2,2,4918,1029
457,se,6828,312077,35626,35885,2,1,2021.08.01 18:20,2021.08.30,2,2,1599,625
465,se,4560,33445,37902,37909,4,1,2021.08.01 18:31,2021.08.01,2,2,1006,625
473,da,505,90937,36029,36609,4,1,2021.08.01 18:50,2021.08.09,2,2,4450,561
481,da,648,286949,37391,38414,2,1,2021.08.01 19:04,2021.08.08,2,2,4649,902
489,da,505,282041,36029,36609,2,1,2021.08.01 19:16,2021.08.10,2,2,989,561
497,da,1377,27052,36205,37300,3,1,2021.08.01 19:33,2021.08.01,2,2,4372,901
505,se,6205,272277,37372,38183,3,1,2021.08.01 19:45,2021.08.04,2,2,1792,0
513,de,1072,266519,36113,38424,4,1,2021.08.01 19:56,2021.08.12,2,2,3067,1033
521,da,5588,140771,36695,37932,2,1,2021.08.01 20:00,2021.08.21,2,2,867,561
529,da,915,312114,36155,36155,2,1,2021.08.01 20:09,2021.08.23,4,4,2504,1313
537,de,6055,312122,37370,37370,2,1,2021.08.01 20:22,2021.08.16,2,2,1067,0
545,se,8006,248761,38467,38467,2,1,2021.08.01 20:27,2021.08.19,2,2,4905,1114
553,da,391,312132,35577,35577,3,1,2021.08.01 20:37,2021.08.10,2,2,2731,0
561,da,3753,312137,37893,38108,4,1,2021.08.01 20:47,2021.08.22,2,2,1969,519
569,da,2334,312143,36596,36596,2,1,2021.08.01 20:52,2021.08.15,2,2,3541,561
577,se,2121,23746,37024,38421,2,1,2021.08.01 20:57,2021.08.01,4,4,2753,625
585,se,6205,312152,37372,38183,2,1,2021.08.01 21:00,2021.08.14,2,2,3666,1110
593,da,985,312160,36068,36068,3,1,2021.08.01 21:13,2021.09.25,2,2,612,519
601,se,6828,312168,35626,35885,2,1,2021.08.01 21:27,2021.08.14,2,2,1848,0
609,no,4662,312178,36019,36019,2,1,2021.08.01 21:52,2021.08.03,2,2,746,0
617,da,4637,312185,38418,38456,2,1,2021.08.01 22:02,2021.08.29,2,2,1625,519
625,da,1474,312190,38369,38397,2,1,2021.08.01 22:10,2021.08.08,4,4,4685,116
633,se,610,312194,38046,38170,3,1,2021.08.01 22:28,2021.08.06,2,2,1209,1037
641,se,7646,312200,35291,35291,2,1,2021.08.01 22:41,2021.08.09,2,2,4486,0
649,da,1930,312205,35151,35151,3,1,2021.08.01 23:00,2021.08.13,2,2,2117,519
657,da,6088,74404,36698,36698,4,1,2021.08.01 23:20,2021.08.21,2,2,1581,519
665,da,2125,312215,36678,37032,2,1,2021.08.02 0:36,2021.08.07,2,2,4641,0
673,se,3346,312222,36708,36708,1,1,2021.08.02 7:23,2021.08.03,2,2,3294,1037
681,da,1031,80167,36173,38099,5,1,2021.08.02 8:35,2021.08.09,2,2,2512,902
689,da,301,122236,36117,38434,3,1,2021.08.02 8:59,2021.08.09,2,2,834,902
697,da,647,312230,37388,37388,2,1,2021.08.02 9:07,2021.08.25,4,4,2848,1331
705,da,4728,263543,34982,38334,5,3,2021.08.02 9:13,2021.08.26,4,2,2534,0
713,da,1072,51885,36704,38426,2,1,2021.08.02 9:20,2021.08.12,2,2,1895,0
721,da,2673,140075,37975,37976,2,1,2021.08.02 9:35,2021.08.02,2,2,3909,0
729,da,651,100836,38026,38026,3,1,2021.08.02 9:48,2021.08.09,5,5,2866,903
737,no,3052,310096,36422,36422,2,1,2021.08.02 9:56,2021.08.25,2,2,2036,0
745,se,1394,283831,38463,38464,2,1,2021.08.02 10:05,2021.08.12,2,2,2583,1086
753,se,8006,195530,38467,38467,3,1,2021.08.02 10:13,2021.08.26,2,2,2637,904
761,da,5437,35886,38349,38354,2,1,2021.08.02 10:24,2021.08.08,2,2,4918,145
769,da,1191,273408,38353,38362,2,1,2021.08.02 10:31,2021.08.09,2,2,4699,145
777,da,1222,94853,33874,35927,2,2,2021.08.02 10:43,2021.08.06,4,4,2020,519
785,da,4086,68705,35330,35330,2,2,2021.08.02 10:52,2021.08.10,7,7,1702,1029
793,de,5790,312270,37887,37887,2,1,2021.08.02 11:07,2021.08.09,3,2,756,1034
801,da,311,286549,36115,36115,2,2,2021.08.02 11:16,2021.08.07,2,2,741,561
809,se,4759,312276,37537,38225,2,1,2021.08.02 11:31,2021.08.29,2,2,3437,0
817,se,2905,173897,37443,38237,2,1,2021.08.02 11:36,2021.08.06,2,2,3154,906
825,da,1683,312281,30479,37290,2,1,2021.08.02 11:42,2021.08.12,2,2,3706,0
833,da,2665,294658,36106,36106,3,1,2021.08.02 11:50,2021.10.11,2,2,3896,0
841,da,3512,243590,37547,37927,2,4,2021.08.02 12:01,2021.08.27,3,2,814,672
849,se,3950,157382,38043,38262,3,1,2021.08.02 12:10,2021.09.01,2,2,4120,1086
857,se,4759,204924,37537,38225,2,1,2021.08.02 12:23,2021.08.10,2,2,2286,906
865,da,7270,312301,36932,37671,2,1,2021.08.02 12:33,2021.09.14,2,2,3553,1103
873,da,2463,187791,36458,37717,3,1,2021.08.02 12:47,2021.08.12,2,2,3671,1313
881,da,505,24068,36029,36609,2,1,2021.08.02 12:51,2021.08.06,2,2,2511,672
889,se,4759,312232,37537,38225,2,2,2021.08.02 13:09,2021.08.15,2,2,4720,906
897,da,647,186613,37388,37388,2,1,2021.08.02 13:20,2021.08.23,5,5,2022,519
905,da,1930,312323,35151,35151,4,1,2021.08.02 13:28,2021.08.11,6,4,4293,0
913,da,301,59803,36117,38434,3,1,2021.08.02 13:45,2021.08.18,2,2,3227,903
921,da,3840,13994,35770,36052,2,1,2021.08.02 13:55,2021.09.13,2,2,2550,0
929,se,1232,312332,37493,38192,3,1,2021.08.02 14:05,2021.08.28,4,2,4654,0
937,se,7427,312336,36657,36657,2,1,2021.08.02 14:15,2021.08.11,2,2,4516,720
945,da,884,126617,35385,38134,3,1,2021.08.02 14:23,2021.08.22,4,4,2905,0
953,da,1717,312343,36025,37880,2,1,2021.08.02 14:39,2021.08.20,2,2,2427,0
961,da,2655,312349,36856,36856,2,1,2021.08.02 14:47,2021.08.03,2,2,4508,1313
969,da,325,80708,36851,37052,2,2,2021.08.02 15:04,2021.08.26,2,2,2248,902
977,de,1072,263885,36774,38479,4,1,2021.08.02 15:18,2021.08.09,2,2,2439,1033
985,da,2673,312001,37984,37984,2,2,2021.08.02 15:31,2021.08.22,2,2,3601,561
993,da,884,53024,35385,38134,4,2,2021.08.02 15:40,2021.08.23,2,2,4843,561
1001,da,1805,312363,38084,38084,2,1,2021.08.02 15:51,2021.08.28,2,2,2259,0
1009,se,1215,181020,36307,36307,2,1,2021.08.02 16:01,2021.08.04,2,2,1437,1037
1017,da,4420,312369,37195,37198,2,1,2021.08.02 16:09,2021.08.12,2,2,1569,561
1025,da,2673,156577,37984,38489,2,1,2021.08.02 16:19,2021.08.14,2,2,3299,0
1033,de,1200,312375,36195,36195,5,1,2021.08.02 16:26,2021.08.01,2,2,3783,626
1041,se,1394,312380,36816,36816,5,1,2021.08.02 16:35,2021.08.02,2,2,2482,1111
1049,da,1071,312384,38356,38356,3,1,2021.08.02 16:42,2021.08.17,3,3,3690,902
1057,da,830,312391,35903,36832,5,1,2021.08.02 16:51,2021.08.16,2,2,2602,0
1065,se,995,60109,36601,36601,2,1,2021.08.02 17:08,2021.08.16,2,2,4768,906
1073,se,3279,312402,37023,38244,2,1,2021.08.02 17:17,2021.08.25,2,2,2157,1037
1081,se,4599,8698,37010,37010,2,2,2021.08.02 17:41,2021.08.08,2,2,3285,0
1089,se,1362,256506,38029,38029,3,1,2021.08.02 17:57,2021.08.23,4,4,2116,625
1097,da,884,7614,35385,38134,2,1,2021.08.02 18:11,2021.08.26,2,2,1427,1029
1105,da,311,312418,36115,36115,2,1,2021.08.02 18:24,2021.08.16,2,2,3918,519
1113,se,6566,312381,35631,38165,2,1,2021.08.02 18:35,2021.08.21,1,1,3441,990
1121,de,5441,312428,37836,37836,2,1,2021.08.02 18:54,2021.08.19,2,2,4630,1281
1129,se,6514,312431,38323,38323,3,1,2021.08.02 19:14,2021.08.22,2,2,3648,1037
1137,da,391,176053,35577,35577,3,1,2021.08.02 19:28,2021.08.16,4,2,3176,519
1145,da,4056,312442,36750,36750,2,1,2021.08.02 19:41,2021.10.29,8,8,3403,0
1153,da,2673,54109,37984,38489,2,1,2021.08.02 20:01,2021.08.26,2,2,3767,519
1161,da,1191,22660,38353,38362,2,1,2021.08.02 20:13,2021.08.28,2,2,634,0
1169,da,1474,312454,38369,38397,2,1,2021.08.02 20:26,2021.08.14,4,4,833,1100
1177,da,5974,72674,37972,37972,3,1,2021.08.02 20:35,2021.08.10,2,2,2568,519
1185,da,645,135233,37390,37390,2,1,2021.08.02 20:44,2021.08.12,6,6,4487,672
1193,se,1377,312473,36205,37300,2,1,2021.08.02 21:00,2021.08.18,4,4,3516,1037
1201,da,966,312479,38061,38431,2,1,2021.08.02 21:15,2021.08.09,2,2,1508,1313
1209,se,2773,295241,36246,38234,2,1,2021.08.02 21:34,2021.08.03,2,2,1422,625
1217,de,7690,312487,35070,35340,2,1,2021.08.02 21:45,2021.12.17,2,2,4914,1033
1225,se,846,268092,38466,38472,2,1,2021.08.02 22:03,2021.08.07,2,2,3727,0
1233,se,1232,312499,37493,38192,3,1,2021.08.02 22:25,2021.08.23,2,2,3930,1037
1241,de,509,312504,37983,37983,3,1,2021.08.02 22:45,2021.08.19,3,2,2377,815
1249,da,3029,312512,36846,36846,2,1,2021.08.02 23:24,2021.08.27,4,4,1511,58
1257,da,595,145660,36137,37804,2,1,2021.08.03 0:42,2021.08.05,2,2,549,519
1265,se,2127,312394,35958,38222,3,2,2021.08.03 7:39,2021.08.10,2,2,4166,625
1273,da,1505,149860,36282,37780,2,1,2021.08.03 8:52,2021.08.02,4,2,4501,1331
1281,da,1071,17126,38356,38356,2,1,2021.08.03 9:14,2021.08.16,2,2,1379,902
1289,da,5394,260687,35108,36253,5,1,2021.08.03 9:38,2021.08.08,4,4,1371,0
1297,da,1474,310650,38369,38397,2,1,2021.08.03 9:49,2021.08.26,2,2,559,1029
1305,no,4662,144613,36019,36019,2,1,2021.08.03 9:56,2021.08.05,2,2,1380,0
1313,da,648,32588,37391,38414,2,1,2021.08.03 10:08,2021.08.19,2,2,4779,903
1321,da,830,160161,35903,36832,2,1,2021.08.03 10:18,2021.09.08,2,2,3207,902
1329,se,3322,270268,36179,38248,2,1,2021.08.03 10:24,2021.08.26,2,2,4405,1343
1337,da,2862,312554,36844,36844,3,1,2021.08.03 10:35,2021.08.19,2,2,3003,519
1345,da,3260,312559,35892,35985,2,1,2021.08.03 10:49,2021.08.28,2,2,4567,519
1353,se,610,191752,37133,38172,3,1,2021.08.03 10:54,2021.08.04,2,2,2050,904
1361,da,2673,261874,37984,38489,2,2,2021.08.03 10:57,2021.08.24,2,2,4324,672
1369,da,357,52284,35576,35576,2,1,2021.08.03 11:04,2021.08.16,4,4,3428,902
1377,de,3562,312408,35687,35687,3,2,2021.08.03 11:15,2021.09.28,2,2,2244,1333
1385,se,1571,146717,36250,38208,2,1,2021.08.03 11:31,2021.08.30,2,2,4226,0
1393,de,7690,312584,35070,35340,3,1,2021.08.03 11:36,2021.08.04,2,2,788,1281
1401,da,958,172215,37982,38367,3,1,2021.08.03 11:45,2021.08.30,4,4,2227,1029
1409,se,3260,268501,35891,35984,2,1,2021.08.03 11:51,2021.08.14,2,2,1158,625
1417,da,2673,216955,37984,38489,2,1,2021.08.03 11:57,2021.08.21,2,2,1114,903
1425,da,1140,249957,37494,37698,3,1,2021.08.03 12:01,2021.08.02,2,2,696,561
1433,da,1627,312597,37664,37664,4,1,2021.08.03 12:11,2021.08.19,3,2,2499,116
1441,da,1191,194898,38353,38362,2,1,2021.08.03 12:23,2021.08.11,2,2,1641,0
1449,da,1557,312606,36679,36700,3,1,2021.08.03 12:33,2021.08.26,4,4,4936,561
1457,da,648,31970,37391,38414,2,1,2021.08.03 12:41,2021.08.06,2,2,3253,0
1465,se,846,257032,38466,38472,3,2,2021.08.03 12:51,2021.08.08,2,2,3970,0
1473,da,5691,33998,36102,37434,2,1,2021.08.03 13:01,2021.08.13,4,4,1080,0
1481,da,648,312626,37391,38414,2,1,2021.08.03 13:13,2021.08.30,4,4,4345,519
1489,da,4662,58911,36019,36019,4,1,2021.08.03 13:32,2021.08.19,2,2,1791,561
1497,da,301,312628,36117,38434,2,2,2021.08.03 13:43,2021.08.12,2,2,4436,1104
1505,da,5495,312643,35725,38285,2,1,2021.08.03 13:55,2021.11.05,10,10,1561,672
1513,no,3283,312647,35456,35676,2,1,2021.08.03 14:05,2021.08.06,2,2,883,0
1521,da,884,178649,35385,38134,2,1,2021.08.03 14:19,2021.08.05,4,4,2016,761
1529,da,2995,183095,35558,37354,2,1,2021.08.03 14:39,2021.08.08,4,4,3015,561
1537,da,1930,312660,35151,38485,2,1,2021.08.03 14:46,2021.08.10,2,2,1595,519
1545,se,1293,275234,37026,38199,2,1,2021.08.03 15:10,2021.08.11,2,2,2017,891
1553,se,6828,30033,35626,35885,2,1,2021.08.03 15:30,2021.08.02,4,4,4410,0
1561,da,1191,48958,38353,38362,2,1,2021.08.03 15:45,2021.08.26,2,2,4265,1331
1569,se,4893,301035,38435,38435,3,1,2021.08.03 16:01,2021.08.26,2,2,2406,0
1577,da,3802,184819,36276,37565,2,1,2021.08.03 16:25,2021.08.09,2,2,1840,519
1585,da,7890,310796,36415,36427,3,1,2021.08.03 16:44,2021.08.04,2,2,1722,561
1593,da,1388,10118,36278,36278,3,1,2021.08.03 16:53,2021.08.22,2,2,3800,672
1601,da,1833,27206,35426,35426,3,1,2021.08.03 17:11,2021.08.24,2,2,1137,1029
1609,se,5745,204699,37498,37498,3,1,2021.08.03 17:27,2021.09.06,2,2,3052,0
1617,se,2773,312708,36246,38234,2,1,2021.08.03 17:43,2021.08.29,2,2,4020,1110
1625,se,8006,189032,38467,38467,2,1,2021.08.03 17:54,2021.08.26,4,4,1253,1113
1633,se,4893,184522,38435,38435,3,1,2021.08.03 18:16,2021.08.19,2,2,1971,625
1641,se,6828,312723,35626,35885,2,1,2021.08.03 18:35,2021.08.02,2,2,2277,0
1649,da,1474,139543,38369,38397,2,1,2021.08.03 19:06,2021.08.12,2,2,2400,1029
1657,da,915,312738,36155,36155,2,1,2021.08.03 19:28,2021.08.19,2,2,2884,561
1665,de,1072,312745,36113,38486,2,1,2021.08.03 20:00,2021.08.10,2,2,3838,909
1673,da,5156,312750,34897,37245,3,1,2021.08.03 20:27,2021.08.19,2,2,1246,519
1681,se,2528,312757,35653,38232,2,1,2021.08.03 20:40,2021.09.25,4,4,3478,1113
1689,da,493,312764,35650,35650,2,1,2021.08.03 20:59,2021.08.15,2,2,3666,1029
1697,no,1577,312768,37349,37349,2,1,2021.08.03 21:15,2021.08.11,2,2,2501,414
1705,da,492,312772,35003,35369,4,1,2021.08.03 21:51,2021.08.18,5,4,3174,116
1713,da,6895,312777,37025,37025,2,1,2021.08.03 22:12,2021.08.12,4,4,1883,0
1721,se,6945,312782,36805,36805,2,1,2021.08.03 22:30,2021.08.12,6,4,771,625
1729,da,1822,48790,36556,37222,3,1,2021.08.03 23:09,2021.08.02,2,2,1563,0
1737,da,1191,234261,38353,38362,2,1,2021.08.04 0:24,2021.08.25,2,2,4928,519
1745,se,846,312797,38058,38058,2,1,2021.08.04 8:30,2021.08.04,3,2,608,1037
1753,da,537,312803,36682,38336,2,1,2021.08.04 9:09,2021.08.06,2,2,2632,1331
1761,se,654,256305,36297,36297,2,1,2021.08.04 9:26,2021.08.26,2,2,2194,904
1769,da,995,312813,36601,36601,2,1,2021.08.04 9:39,2021.08.10,2,2,2529,672
1777,da,648,312818,37391,38414,2,1,2021.08.04 9:58,2021.08.04,2,2,3779,519
1785,se,3636,312826,38465,38465,2,1,2021.08.04 10:10,2021.08.26,2,2,4491,0
1793,da,4637,273267,35796,38457,2,1,2021.08.04 10:18,2021.08.03,2,2,3501,0
1801,da,5215,22391,37945,37945,3,1,2021.08.04 10:28,2021.08.02,3,3,3310,903
1809,da,3435,312836,36194,37844,5,1,2021.08.04 10:35,2021.08.26,2,2,1809,561
1817,da,3975,312842,36753,37572,2,1,2021.08.04 10:40,2021.08.21,2,2,3193,0
1825,se,1322,167535,37383,38202,2,1,2021.08.04 10:47,2021.08.08,4,4,1939,904
1833,de,7890,312856,36416,36428,2,1,2021.08.04 10:57,2021.08.07,2,2,4977,1034
1841,se,4680,184620,36876,38127,4,3,2021.08.04 11:05,2021.08.01,2,2,3244,0
1849,da,391,165394,35577,35577,3,1,2021.08.04 11:11,2021.08.06,2,2,2216,0
1857,da,830,200967,35903,36832,4,1,2021.08.04 11:17,2021.08.25,2,2,1053,0
1865,da,3802,242930,36276,37565,3,1,2021.08.04 11:21,2021.08.28,2,2,1624,0
1873,da,301,312873,36117,38434,2,1,2021.08.04 11:27,2021.08.20,2,2,4603,0
1881,da,1505,312878,36282,37780,3,1,2021.08.04 11:38,2021.08.12,2,2,4477,672
1889,se,7936,207235,37174,37202,2,1,2021.08.04 11:48,2021.08.18,2,2,4226,0
1897,se,6205,312887,37372,38183,2,1,2021.08.04 11:55,2021.08.07,2,2,1193,905
1905,da,505,51366,36029,36609,4,1,2021.08.04 12:10,2021.08.14,2,2,1592,903
1913,da,509,9475,37983,37983,3,1,2021.08.04 12:23,2021.09.06,2,2,2814,903
1921,da,1930,312901,35151,38485,4,1,2021.08.04 12:30,2021.08.19,5,4,4293,561
1929,de,5713,312906,38419,38419,2,1,2021.08.04 12:47,2021.09.01,2,2,4276,0
1937,da,301,312910,36117,38434,2,1,2021.08.04 12:55,2021.08.12,2,2,1701,1208
1945,da,1506,73858,34221,37841,2,1,2021.08.04 13:03,2021.08.29,2,2,1786,0
1953,da,648,182213,37391,38414,2,1,2021.08.04 13:10,2021.08.19,2,2,1309,519
1961,se,846,312924,38058,38058,2,1,2021.08.04 13:22,2021.08.31,3,2,646,891
1969,da,1232,301868,37493,38192,3,1,2021.08.04 13:32,2021.08.17,2,2,3037,561
1977,se,846,297514,38466,38472,2,1,2021.08.04 13:49,2021.08.07,2,2,1459,625
1985,da,647,212317,37388,37388,2,1,2021.08.04 13:55,2021.08.12,2,2,4112,0
1993,da,3260,109116,35891,35984,2,1,2021.08.04 14:02,2021.08.19,4,4,1175,0
2001,se,4086,265330,35330,35330,2,1,2021.08.04 14:10,2021.08.14,2,2,587,1037
2009,de,5375,312953,38122,38122,2,1,2021.08.04 14:19,2021.08.16,2,2,4752,1033
2017,da,992,312960,36065,36065,2,1,2021.08.04 14:27,2021.08.07,2,2,1313,0
2025,se,6346,312965,36873,38175,2,1,2021.08.04 14:38,2021.08.22,2,2,2519,1111
2033,de,7690,312967,35070,35340,2,1,2021.08.04 14:47,2021.08.22,4,4,2648,1131
2041,da,1474,312969,38369,38397,2,1,2021.08.04 14:59,2021.08.25,4,4,3790,519
2049,se,5062,27790,36626,36651,2,1,2021.08.04 15:16,2021.08.25,6,6,2229,625
2057,da,1191,312983,38353,38362,2,1,2021.08.04 15:26,2021.08.03,4,4,4643,561
2065,se,5156,90642,37577,37577,2,1,2021.08.04 15:48,2021.08.21,2,2,3189,1113
2073,se,2995,312995,35558,37354,3,1,2021.08.04 15:56,2021.08.15,4,4,835,0
2081,da,5437,310766,38349,38484,2,1,2021.08.04 16:10,2021.08.25,2,2,3722,519
2089,de,3508,163223,35900,35900,2,4,2021.08.04 16:19,2021.09.05,2,2,2332,0
2097,da,7369,313005,38409,38409,3,1,2021.08.04 16:26,2021.09.19,5,4,879,1331
2105,da,3260,313008,35891,35984,2,1,2021.08.04 16:36,2021.08.01,2,2,3053,561
2113,de,6055,313013,37370,37370,6,1,2021.08.04 16:46,2021.09.05,2,2,4153,1033
2121,se,6948,281676,36570,38154,2,1,2021.08.04 16:55,2021.08.09,4,4,922,1113
2129,se,8231,313024,37596,38168,2,1,2021.08.04 17:09,2021.08.07,2,2,3575,1037
2137,da,830,170652,35903,36832,2,1,2021.08.04 17:20,2021.08.22,2,2,4739,903
2145,de,499,313038,37845,37845,4,1,2021.08.04 17:29,2021.09.13,2,2,3992,436
2153,se,5470,313042,38053,38207,2,1,2021.08.04 17:42,2021.08.11,2,2,647,1037
2161,de,6140,313048,37412,37463,3,1,2021.08.04 17:57,2021.09.06,2,2,3350,436
2169,da,1191,313059,38353,38362,3,1,2021.08.04 18:23,2021.08.18,2,2,1247,519
2177,de,505,313063,36029,36609,4,1,2021.08.04 18:28,2021.08.08,2,2,3371,0
2185,da,1170,221814,36099,37437,4,1,2021.08.04 18:40,2021.08.01,4,4,1111,561
2193,se,3472,149511,37805,38438,2,1,2021.08.04 18:58,2021.08.25,2,2,3969,0
2201,se,3345,298848,37005,37005,3,1,2021.08.04 19:15,2021.08.12,2,2,4444,625
2209,da,505,313085,36029,36609,3,1,2021.08.04 19:25,2021.08.16,2,2,2269,0
2217,da,1191,313094,38353,38362,2,1,2021.08.04 19:29,2021.08.05,4,4,974,672
2225,da,1474,2844,38369,38397,4,1,2021.08.04 19:41,2021.08.27,2,2,4020,519
2233,se,1394,313106,38463,38464,2,1,2021.08.04 19:51,2021.08.06,2,2,1761,1343
2241,da,8244,177888,37626,37682,6,2,2021.08.04 20:02,2021.08.13,2,2,4491,519
2249,da,1474,114445,38369,38397,2,1,2021.08.04 20:12,2021.08.26,2,2,2517,519
2257,da,361,313125,36026,36026,5,1,2021.08.04 20:21,2021.08.01,2,2,4724,561
2265,se,995,227161,36601,36601,5,1,2021.08.04 20:26,2021.08.19,2,2,1473,891
2273,da,1191,301608,38353,38362,3,1,2021.08.04 20:28,2021.08.20,2,2,2402,561
2281,de,4653,313143,35747,35747,6,1,2021.08.04 20:38,2021.08.07,2,2,2937,1033
2289,da,958,43020,35831,38366,5,1,2021.08.04 20:49,2021.10.11,4,4,4247,561
2297,se,1187,209256,37951,37954,2,1,2021.08.04 20:54,2021.08.23,3,3,1518,0
2305,se,846,313156,38466,38472,2,1,2021.08.04 21:00,2021.08.10,2,2,4661,1037
2313,da,428,313163,38398,38402,2,1,2021.08.04 21:07,2021.08.06,4,4,792,0
2321,da,648,147203,37391,38414,2,1,2021.08.04 21:14,2021.08.19,2,2,3311,672
