booking_id,site,hotel_id,customer_id,package_id,package_revision_id,nights,revision_number,booked_at,arrival_on,pax,pax_adult,revenue_dkk,discount_code_id
25661,se,6948,320001,36570,38154,3,1,2021.07.25 12:05,2021.08.23,2,2,3344,1037
25664,da,3932,191676,36573,36573,2,1,2021.07.25 12:07,2021.09.07,2,2,2197,1313
25667,da,4728,320003,34982,38334,5,1,2021.07.25 12:16,2021.08.23,2,2,2962,0
25670,da,1031,14957,36173,38099,2,1,2021.07.25 12:19,2021.08.16,2,2,3660,561
25673,se,2528,190584,35652,38230,2,1,2021.07.25 12:22,2021.08.20,2,2,4750,1037
25676,se,4611,169925,37044,38233,2,1,2021.07.25 12:25,2021.08.16,2,2,3372,1037
25679,de,5441,320007,37836,37836,2,1,2021.07.25 12:30,2021.07.30,2,2,4243,1354
25682,da,3932,320009,36573,36573,3,1,2021.07.25 12:33,2021.09.19,2,2,1935,1331
25685,da,7662,161505,34992,37280,2,1,2021.07.25 12:38,2021.07.26,3,3,2773,519
25688,da,5713,320012,38701,38701,2,1,2021.07.25 12:40,2021.07.28,2,2,4813,519
25691,se,2528,320015,35653,38232,2,1,2021.07.25 12:46,2021.10.03,2,2,3096,625
25694,da,1388,320017,36278,36278,2,1,2021.07.25 12:50,2021.08.26,2,2,1345,561
25697,no,7763,320020,35868,35868,2,1,2021.07.25 12:52,2021.07.28,2,2,2390,1121
25700,de,7625,320021,35960,35960,2,1,2021.07.25 12:55,2021.10.12,2,2,3868,1032
25703,de,658,320023,38027,38027,3,1,2021.07.25 12:57,2021.10.10,2,2,2419,965
25706,da,1191,22928,38353,38628,2,1,2021.07.25 13:00,2021.08.01,2,2,2860,561
25709,da,645,320026,37390,37390,2,1,2021.07.25 13:02,2021.09.13,4,4,2011,0
25712,da,2995,221845,35558,37354,3,1,2021.07.25 13:06,2021.08.12,2,2,4905,145
25715,da,3569,320031,35332,37249,3,1,2021.07.25 13:17,2021.07.27,2,2,2496,561
25718,da,651,319688,38026,38026,3,1,2021.07.25 13:22,2021.08.03,4,4,4633,1029
25721,da,2194,207447,35507,38705,2,2,2021.07.25 13:28,2021.08.13,2,2,1667,186
25724,da,1253,320034,35918,35918,2,1,2021.07.25 13:38,2021.08.06,2,2,2666,1029
25727,de,7690,320036,35070,35340,2,1,2021.07.25 13:40,2021.08.06,2,2,3489,1033
25730,da,3070,320038,35506,37357,2,1,2021.07.25 13:45,2021.07.27,2,2,1244,561
25733,da,415,42296,36330,37864,3,1,2021.07.25 13:49,2021.08.23,2,2,1552,519
25736,de,658,320041,35758,35758,2,1,2021.07.25 13:51,2021.08.23,2,2,1107,626
25739,da,301,239202,36117,38569,2,1,2021.07.25 14:01,2021.07.28,4,4,4486,561
25742,da,301,320044,36117,38569,2,1,2021.07.25 14:10,2021.07.31,2,2,4577,561
25745,da,3762,4948,33954,37330,2,1,2021.07.25 14:15,2021.08.13,2,2,1800,1099
25748,da,5988,161505,35368,37255,2,1,2021.07.25 14:17,2021.07.29,3,3,1218,519
25751,da,1456,178258,36527,37298,3,1,2021.07.25 14:31,2021.08.09,2,2,4008,561
25754,se,6828,173947,35626,35885,2,1,2021.07.25 14:35,2021.09.10,4,4,3302,0
25757,da,355,195522,37102,37102,2,1,2021.07.25 14:39,2021.09.22,2,2,3729,0
25760,da,7270,320051,36932,37671,2,1,2021.07.25 14:45,2021.08.02,2,2,778,561
25763,da,4420,269534,37195,37198,2,1,2021.07.25 14:52,2021.07.28,2,2,4045,561
25766,da,969,25219,37994,37994,2,1,2021.07.25 14:54,2021.07.29,2,2,694,519
25769,da,830,320057,35903,38556,3,1,2021.07.25 14:58,2021.08.12,2,2,4306,519
25772,da,301,320058,36117,38569,2,1,2021.07.25 14:59,2021.07.28,2,2,1221,561
25775,da,3832,230283,37057,37057,4,1,2021.07.25 15:02,2021.07.27,2,2,2531,903
25778,da,5437,195522,38349,38655,2,1,2021.07.25 15:09,2021.09.24,2,2,889,0
25781,se,4560,228975,37902,38665,2,1,2021.07.25 15:15,2021.08.04,2,2,3067,904
25784,se,650,253833,37656,38497,2,1,2021.07.25 15:19,2021.08.11,2,2,3956,905
25787,de,4594,320063,35177,35177,2,1,2021.07.25 15:26,2021.08.04,2,2,1223,436
25790,da,4148,229174,35297,38733,2,1,2021.07.25 15:32,2021.10.01,3,3,911,672
25793,da,505,273669,36029,36609,2,1,2021.07.25 15:37,2021.08.04,3,2,1172,1099
25796,se,4560,320070,37902,38665,2,1,2021.07.25 15:38,2021.08.06,2,2,2907,1113
25799,da,1822,320075,36556,37222,2,1,2021.07.25 15:54,2021.08.30,2,2,1554,1029
25802,de,5713,242491,38419,38419,4,1,2021.07.25 15:58,2021.08.04,2,2,2632,910
25805,da,4067,320077,38010,38645,2,1,2021.07.25 16:00,2021.07.27,3,2,3016,0
25808,da,846,320079,36219,38060,2,1,2021.07.25 16:09,2021.09.10,2,2,4206,519
25811,se,5747,230415,35808,35808,2,1,2021.07.25 16:13,2021.08.18,2,2,4796,0
25814,no,8506,67291,38062,38062,3,1,2021.07.25 16:28,2021.08.05,2,2,3201,0
25817,de,658,82519,38027,38027,2,1,2021.07.25 16:33,2021.10.03,2,2,2913,815
25820,se,6455,320086,37020,38173,2,1,2021.07.25 16:36,2021.08.13,2,2,2262,1114
25823,da,3061,320088,36798,37362,2,1,2021.07.25 16:56,2021.07.27,2,2,3502,1313
25826,de,2150,320084,38430,38430,3,1,2021.07.25 17:06,2021.08.07,3,2,1454,1033
25829,da,415,216313,36330,37864,3,1,2021.07.25 17:09,2021.08.31,4,4,1714,1100
25832,da,4148,233986,35297,38733,2,1,2021.07.25 17:12,2021.08.13,2,2,2574,1029
25835,no,8506,320092,38062,38062,3,1,2021.07.25 17:15,2021.08.16,2,2,1500,1031
25838,da,311,298257,36115,36115,2,1,2021.07.25 17:22,2021.08.03,2,2,4545,519
25841,de,5441,320094,37836,37836,3,1,2021.07.25 17:24,2021.07.28,2,2,636,1277
25844,de,4215,320095,36326,36326,3,1,2021.07.25 17:28,2021.09.27,2,2,1982,0
25847,da,304,320099,38554,38680,2,1,2021.07.25 17:36,2021.08.08,2,2,2836,561
25850,se,4750,320101,37331,38227,2,1,2021.07.25 17:39,2021.08.15,2,2,3205,906
25853,se,7540,300755,36411,36411,2,1,2021.07.25 17:43,2021.08.01,7,6,2683,1037
25856,da,7730,320103,36083,37937,2,1,2021.07.25 17:51,2021.08.09,3,3,1902,1100
25859,da,4728,320104,34982,38334,3,1,2021.07.25 17:59,2021.08.22,2,2,2816,519
25862,da,3762,320107,33954,37330,4,1,2021.07.25 18:07,2021.08.13,2,2,3256,519
25865,de,5713,320109,38419,38419,2,1,2021.07.25 18:11,2021.10.22,5,5,4609,436
25868,da,5448,202244,36661,38209,2,1,2021.07.25 18:23,2021.07.29,4,4,4059,519
25871,da,4420,111723,37195,37198,2,1,2021.07.25 18:26,2021.08.16,2,2,1628,561
25874,se,2150,180700,38430,38430,2,1,2021.07.25 18:28,2021.08.09,2,2,802,625
25877,da,1187,320119,37951,37954,2,1,2021.07.25 18:39,2021.08.02,2,2,4602,519
25880,se,5151,227321,37381,37381,2,1,2021.07.25 19:03,2021.07.26,2,2,1641,625
25883,se,8292,320122,38040,38164,2,1,2021.07.25 19:10,2021.07.26,2,2,4533,0
25886,da,1505,320125,36282,37780,5,1,2021.07.25 19:19,2021.08.03,2,2,889,561
25889,se,6587,258582,37380,37380,2,1,2021.07.25 19:24,2021.08.10,2,2,4941,904
25892,da,3643,320129,8819,35486,2,1,2021.07.25 19:32,2021.07.27,4,2,1480,672
25895,da,4148,319730,35297,38733,2,2,2021.07.25 19:34,2021.07.30,2,2,1204,519
25898,da,1627,176839,37664,37664,2,1,2021.07.25 19:42,2021.09.22,2,2,4318,901
25901,da,7665,320133,34895,37253,2,1,2021.07.25 19:47,2021.07.30,4,4,1288,0
25904,da,3070,320132,35506,37357,2,1,2021.07.25 19:50,2021.07.27,2,2,3622,0
25907,da,314,74559,36842,38604,2,1,2021.07.25 19:52,2021.10.17,4,4,4747,519
25910,da,428,320140,35737,38510,4,1,2021.07.25 19:55,2021.08.01,5,4,2785,561
25913,da,3070,320143,35506,37357,2,1,2021.07.25 20:03,2021.07.27,4,4,2675,1099
25916,da,5582,185098,38708,38708,2,1,2021.07.25 20:07,2021.08.01,2,2,4829,1029
25919,da,1377,200137,36205,37300,3,1,2021.07.25 20:18,2021.08.23,2,2,4399,561
25922,da,1627,320146,38345,38345,2,1,2021.07.25 20:24,2021.08.17,2,2,729,519
25925,da,2681,320146,36245,36245,2,1,2021.07.25 20:27,2021.08.19,2,2,2763,519
25928,da,6206,302447,36567,36567,2,1,2021.07.25 20:29,2021.09.02,2,2,2825,672
25931,da,3854,320155,36279,38684,3,1,2021.07.25 20:32,2021.08.09,2,2,2330,519
25934,da,4420,16436,37195,37198,2,1,2021.07.25 20:42,2021.08.01,2,2,3860,902
25937,da,4067,320160,38010,38645,2,1,2021.07.25 20:46,2021.07.27,2,2,898,116
25940,da,648,320162,37391,38679,2,1,2021.07.25 20:50,2021.07.29,3,2,1281,0
25943,da,7516,308317,35263,37987,2,1,2021.07.25 20:57,2021.08.07,2,2,1823,1029
25946,da,1191,76503,38353,38628,2,1,2021.07.25 21:04,2021.07.30,2,2,2727,672
25949,da,1505,3189,36282,37780,2,1,2021.07.25 21:05,2021.11.05,1,1,4299,902
25952,se,7549,273490,37021,37021,3,1,2021.07.25 21:08,2021.08.02,2,2,3920,1036
25955,se,1070,47108,37747,38188,2,1,2021.07.25 21:10,2021.07.27,2,2,2283,625
25958,se,2114,47108,37036,38214,2,1,2021.07.25 21:11,2021.07.31,2,2,2060,625
25961,da,7511,264096,34287,37304,2,1,2021.07.25 21:15,2021.07.26,3,3,4445,87
25964,da,2914,51087,38016,38044,2,1,2021.07.25 21:23,2021.08.04,2,2,4352,519
25967,da,1505,319759,36282,37780,2,1,2021.07.25 21:38,2021.11.05,1,1,4561,1103
25970,da,1474,320171,36218,38527,3,1,2021.07.25 21:43,2021.10.28,2,2,2320,0
25973,se,3415,274366,38694,38694,3,1,2021.07.25 21:46,2021.08.20,2,2,3808,0
25976,da,7730,320175,36083,37937,2,1,2021.07.25 21:57,2021.08.01,2,2,4354,116
25979,da,1374,298569,36259,36259,2,1,2021.07.25 22:05,2021.12.10,4,2,3159,519
25982,da,3588,189935,37668,37668,2,1,2021.07.25 22:18,2021.07.29,2,2,2149,761
25985,da,8154,66950,38689,38689,3,1,2021.07.25 22:26,2021.07.30,3,2,1914,519
25988,da,6511,320184,35645,36849,4,1,2021.07.25 22:48,2021.08.15,2,2,999,561
25991,da,415,320187,36330,37864,2,1,2021.07.25 23:01,2021.09.17,2,2,4957,0
25994,da,4420,320189,37195,37198,2,1,2021.07.25 23:07,2021.07.28,2,2,1886,519
25997,da,7516,226964,35263,37987,5,1,2021.07.26 1:10,2021.07.26,4,4,4436,519
26000,de,7844,320196,38359,38359,4,1,2021.07.26 6:49,2021.08.09,2,2,3337,242
26003,de,5441,320198,37836,37836,2,1,2021.07.26 7:38,2021.08.03,2,2,3746,1354
26006,da,1505,320201,36282,37780,2,1,2021.07.26 8:32,2021.11.05,1,1,3605,1029
26009,da,1191,116289,38353,38628,2,1,2021.07.26 8:50,2021.07.30,5,5,1858,519
26012,da,1683,18712,30479,37290,2,1,2021.07.26 9:03,2021.08.17,2,2,1566,0
26015,de,3116,320203,38104,38104,3,1,2021.07.26 9:08,2021.08.22,2,2,4381,1258
26018,da,1442,117072,38048,38048,4,4,2021.07.26 9:11,2021.07.28,6,6,4474,0
26021,da,3409,318065,35792,35792,2,2,2021.07.26 9:16,2021.09.06,8,8,2406,1099
26024,da,301,320208,36117,38569,2,1,2021.07.26 9:18,2021.08.27,2,2,3883,1099
26027,de,1072,193847,36774,38505,2,1,2021.07.26 9:20,2021.09.14,2,2,2874,1033
26030,de,8342,320211,38595,38595,2,1,2021.07.26 9:21,2021.07.27,3,2,4518,1034
26033,de,1071,263668,38356,38356,2,1,2021.07.26 9:23,2021.08.27,4,4,3143,1258
26036,de,7844,320214,38359,38359,2,1,2021.07.26 9:32,2021.08.25,2,2,1409,1258
26039,da,3762,178992,33954,37330,2,1,2021.07.26 9:39,2021.08.18,2,2,1326,672
26042,da,7662,320221,34992,37280,2,1,2021.07.26 9:43,2021.07.26,3,2,2584,1029
26045,da,7370,125409,36557,36557,2,1,2021.07.26 9:51,2021.07.27,2,2,682,672
26048,de,4215,320226,36338,36338,3,1,2021.07.26 9:57,2021.09.05,2,2,3876,1277
26051,da,314,234333,38612,38612,3,1,2021.07.26 10:00,2021.08.02,2,2,804,0
26054,no,6101,320232,36035,36035,3,1,2021.07.26 10:04,2021.08.23,2,2,4450,0
26057,de,6188,320233,34764,34999,2,1,2021.07.26 10:05,2021.10.14,2,2,1125,1277
26060,se,3636,320234,38720,38720,2,1,2021.07.26 10:10,2021.08.08,2,2,3742,1037
26063,se,3415,229001,38694,38694,3,1,2021.07.26 10:12,2021.08.12,2,2,2501,905
26066,da,8048,320237,36808,36808,3,1,2021.07.26 10:14,2021.08.31,6,6,959,116
26069,da,8048,320237,36808,36808,2,1,2021.07.26 10:17,2021.09.03,6,6,607,116
26072,da,1031,89769,36173,38099,1,1,2021.07.26 10:19,2021.09.22,4,4,714,133
26075,da,7516,27515,35263,37987,2,1,2021.07.26 10:24,2021.07.27,2,2,1503,903
26078,da,1390,165081,35464,35464,2,2,2021.07.26 10:27,2021.07.26,2,2,1637,1029
26081,se,2121,111768,37024,38643,3,1,2021.07.26 10:31,2021.08.20,4,4,2456,1086
26084,se,505,211915,38721,38721,2,1,2021.07.26 10:33,2021.08.15,2,2,2707,905
26087,da,1505,320244,36282,37780,2,1,2021.07.26 10:34,2021.08.27,11,10,4503,1313
26090,no,1627,265969,37664,37664,2,1,2021.07.26 10:37,2021.08.30,2,2,3362,907
26093,da,1191,311781,38353,38628,2,2,2021.07.26 10:39,2021.08.02,2,2,4209,519
26096,se,610,320249,38046,38170,3,1,2021.07.26 10:47,2021.08.09,2,2,1236,0
26099,da,1620,318960,35887,35887,4,2,2021.07.26 10:49,2021.08.17,2,2,3205,1029
26102,da,1892,271275,35467,35467,3,1,2021.07.26 11:00,2021.08.25,2,2,737,0
26105,se,4637,151361,35796,38457,3,2,2021.07.26 11:03,2021.09.08,2,2,787,0
26108,da,3061,300684,36798,37362,3,2,2021.07.26 11:06,2021.08.13,2,2,542,561
26111,se,846,320253,38713,38713,2,1,2021.07.26 11:08,2021.08.01,6,6,4701,1086
26114,de,3776,319914,37430,37430,2,2,2021.07.26 11:10,2021.08.20,2,2,4082,1258
26117,de,5714,320257,37875,37875,2,1,2021.07.26 11:12,2021.08.20,3,3,826,1277
26120,no,1617,320259,36244,37541,2,1,2021.07.26 11:14,2021.09.24,16,14,3479,0
26123,da,2921,239915,36151,36151,2,1,2021.07.26 11:22,2021.08.12,2,2,1000,319
26126,da,969,49998,37994,37994,4,1,2021.07.26 11:26,2021.07.30,2,2,643,519
26129,no,7763,320265,35868,35868,2,1,2021.07.26 11:30,2021.07.30,4,4,629,0
26132,da,3615,284551,37562,37562,2,1,2021.07.26 11:33,2021.09.13,4,4,1829,0
26135,se,946,176207,36152,38177,2,1,2021.07.26 11:34,2021.08.08,2,2,2155,1037
26138,se,6346,37156,36873,38175,3,1,2021.07.26 11:36,2021.08.15,2,2,2194,1037
26141,da,311,303897,36115,36115,2,2,2021.07.26 11:42,2021.08.04,2,2,4584,519
26144,da,1717,157092,36025,37880,3,1,2021.07.26 11:44,2021.08.31,2,2,3735,901
26147,da,3804,319452,36814,37295,2,1,2021.07.26 11:50,2021.07.31,1,1,758,0
26150,da,647,71227,37388,37388,2,1,2021.07.26 11:54,2021.08.10,2,2,2186,1029
26153,no,4923,320275,38564,38564,2,1,2021.07.26 11:57,2021.08.08,2,2,2022,914
26156,da,1191,320278,38353,38628,2,1,2021.07.26 11:58,2021.08.02,2,2,4556,1100
26159,da,301,320230,36117,38569,1,3,2021.07.26 12:01,2021.07.29,7,4,3712,0
26162,da,3070,320283,35506,37357,3,1,2021.07.26 12:07,2021.07.29,4,3,1805,0
26165,da,648,319417,37391,38679,2,2,2021.07.26 12:13,2021.08.10,2,2,4139,561
26168,da,884,316284,35385,38134,2,1,2021.07.26 12:15,2021.09.20,2,2,2198,519
26171,no,4923,320289,38564,38564,3,1,2021.07.26 12:17,2021.07.28,2,2,4913,1031
26174,da,1718,11430,36854,38678,2,1,2021.07.26 12:21,2021.10.08,4,4,2551,561
26177,no,8506,320294,37931,37940,2,1,2021.07.26 12:29,2021.07.28,4,4,649,1122
26180,da,4420,207696,37195,37198,2,1,2021.07.26 12:33,2021.08.02,2,2,1284,561
26183,se,2773,31517,36246,38234,2,2,2021.07.26 12:34,2021.08.08,4,4,694,625
26186,se,996,216676,36625,36625,4,1,2021.07.26 12:36,2021.08.16,2,2,4450,906
26189,de,658,320298,38027,38027,2,1,2021.07.26 12:40,2021.10.03,3,3,1857,815
26192,da,4103,320299,35445,35445,1,1,2021.07.26 12:42,2021.07.27,2,2,4684,0
26195,da,5441,320300,37836,37836,4,1,2021.07.26 12:43,2021.07.27,2,2,827,0
26198,no,2921,320032,36151,36151,2,1,2021.07.26 12:45,2021.08.10,2,2,2613,0
26201,de,2463,320302,36458,37717,3,1,2021.07.26 12:47,2021.08.05,2,2,2104,1033
26204,se,4560,264575,37902,38665,3,1,2021.07.26 12:51,2021.07.30,2,2,1326,1037
26207,no,610,320306,37133,38172,2,1,2021.07.26 12:53,2021.07.29,4,4,1322,1031
26210,se,3440,34632,37416,37417,2,3,2021.07.26 12:58,2021.07.28,2,2,4690,307
26213,da,2150,281863,38430,38430,5,1,2021.07.26 12:59,2021.08.23,2,2,1290,761
26216,da,7737,318246,35441,35441,1,1,2021.07.26 13:06,2021.09.02,4,4,4997,0
26219,da,1170,14241,36099,37437,3,2,2021.07.26 13:08,2021.12.05,4,4,4553,672
26222,da,884,46825,35385,38134,4,2,2021.07.26 13:13,2021.08.20,2,2,3628,519
26225,se,3472,318196,37805,38438,3,1,2021.07.26 13:21,2021.07.27,2,2,1973,0
26228,de,1099,310429,36091,37441,2,1,2021.07.26 13:26,2021.10.05,2,2,526,1033
26231,da,5438,41154,36619,37322,2,2,2021.07.26 13:28,2021.08.04,2,2,4024,519
26234,se,6021,274990,38347,38347,2,1,2021.07.26 13:30,2021.08.03,2,2,4320,1037
26237,de,658,320323,38027,38027,3,1,2021.07.26 13:34,2021.10.26,6,4,4200,1239
26240,da,4019,319189,37127,37127,3,1,2021.07.26 13:41,2021.08.16,2,2,4544,561
26243,da,2771,320328,38611,38617,3,1,2021.07.26 13:45,2021.07.27,4,4,1714,519
26246,da,1506,279647,34221,37841,2,1,2021.07.26 13:50,2021.08.26,3,2,731,561
26249,se,4452,243654,35750,38245,2,1,2021.07.26 13:51,2021.09.13,2,2,2293,1037
26252,da,3390,320332,37058,37058,2,1,2021.07.26 13:54,2021.09.21,2,2,3652,519
26255,da,301,2381,36117,38569,3,1,2021.07.26 13:55,2021.07.30,2,2,911,903
26258,da,1474,106041,38369,38541,2,1,2021.07.26 14:05,2021.08.09,2,2,2114,901
26261,da,4275,320327,38647,38647,2,1,2021.07.26 14:06,2021.07.28,2,2,3173,0
26264,da,5582,218855,38526,38526,2,1,2021.07.26 14:09,2021.08.09,2,2,2350,519
26267,da,884,76092,35385,38134,2,1,2021.07.26 14:13,2021.08.10,2,2,2167,519
26270,no,3052,191967,36423,37445,2,1,2021.07.26 14:15,2021.08.10,2,2,2933,915
26273,da,1191,288042,38353,38628,2,1,2021.07.26 14:17,2021.07.30,2,2,2504,0
26276,da,357,246547,38736,38736,2,1,2021.07.26 14:31,2021.08.11,4,4,2466,519
26279,se,6664,80938,38533,38536,3,1,2021.07.26 14:32,2021.12.29,1,1,2335,0
26282,se,610,320343,38046,38170,3,1,2021.07.26 14:33,2021.08.29,2,2,4948,1086
26285,da,3070,320346,36729,37356,2,1,2021.07.26 14:36,2021.07.29,2,2,3593,519
26288,se,3415,320347,38694,38694,2,1,2021.07.26 14:38,2021.08.12,2,2,1311,905
26291,da,2681,255390,36245,36245,2,1,2021.07.26 14:39,2021.09.06,2,2,3665,0
26294,se,846,320354,38713,38713,2,1,2021.07.26 14:48,2021.08.01,4,2,3946,1114
26297,da,1388,65282,36278,36278,2,1,2021.07.26 14:53,2021.08.27,6,4,837,0
26300,se,6572,153597,37167,38163,3,1,2021.07.26 14:55,2021.10.07,2,2,4886,1114
26303,de,7844,320359,38359,38359,2,1,2021.07.26 14:58,2021.08.24,2,2,575,1259
26306,da,893,320167,36172,38080,2,1,2021.07.26 15:03,2021.07.29,3,3,2258,0
26309,da,969,319577,37994,37994,2,2,2021.07.26 15:05,2021.07.27,2,2,1586,0
26312,da,3840,35877,35770,36052,2,1,2021.07.26 15:14,2021.10.16,4,4,2942,0
26315,da,301,243061,38712,38712,2,1,2021.07.26 15:23,2021.08.30,2,2,3276,901
26318,da,5062,58613,36626,36651,3,1,2021.07.26 15:26,2021.08.24,2,2,2300,519
26321,de,4221,320302,36605,36605,1,1,2021.07.26 15:28,2021.08.04,2,2,3440,1033
26324,da,2681,33100,36245,36245,2,1,2021.07.26 15:31,2021.09.05,2,2,2811,901
26327,se,428,38497,35737,38510,3,1,2021.07.26 15:38,2021.08.03,2,2,1747,0
26330,da,492,320223,37638,37795,6,2,2021.07.26 15:44,2021.07.31,2,2,3553,902
26333,da,1109,320370,35798,36522,2,1,2021.07.26 15:44,2021.07.30,2,2,1042,1099
26336,da,647,320375,37388,37388,2,1,2021.07.26 15:52,2021.08.10,2,2,4397,0
26339,da,1460,840,35424,35424,6,2,2021.07.26 15:55,2021.08.02,2,2,1110,672
26342,se,5062,21491,36626,36651,2,1,2021.07.26 15:59,2021.08.03,4,4,2342,905
26345,se,1377,228707,36205,37300,3,1,2021.07.26 16:04,2021.09.01,4,4,3779,1114
26348,da,893,320377,36172,38080,1,1,2021.07.26 16:06,2021.08.21,2,2,3113,1099
26351,se,846,320379,36219,38060,2,1,2021.07.26 16:09,2021.09.24,8,6,980,1114
26354,se,2125,210940,36765,37033,2,1,2021.07.26 16:12,2021.10.11,2,2,3824,904
26357,da,3802,272744,36276,37565,2,1,2021.07.26 16:13,2021.08.08,2,2,2288,0
26360,de,6188,320382,34764,34999,2,1,2021.07.26 16:14,2021.11.12,2,2,1942,1277
26363,no,4923,71211,38564,38564,2,1,2021.07.26 16:16,2021.07.28,3,3,2990,1122
26366,se,846,320384,38713,38713,2,1,2021.07.26 16:18,2021.08.04,2,2,2801,720
26369,da,969,187000,37994,37994,2,1,2021.07.26 16:24,2021.07.27,2,2,3825,519
26372,da,969,320388,37994,37994,2,1,2021.07.26 16:30,2021.08.05,2,2,4019,561
26375,de,3353,320390,35399,35399,2,1,2021.07.26 16:37,2021.08.24,2,2,4214,0
26378,da,3874,320391,36717,36717,3,1,2021.07.26 16:41,2021.08.16,2,2,1043,0
26381,da,7730,259379,36083,37937,2,1,2021.07.26 16:48,2021.08.06,2,2,3486,0
26384,no,3768,320395,36612,38572,2,1,2021.07.26 16:51,2021.08.06,3,3,2187,1121
26387,se,7511,172918,34287,37304,2,1,2021.07.26 16:55,2021.07.27,4,2,4240,625
26390,de,5111,63734,36320,36320,3,1,2021.07.26 16:58,2021.08.05,2,2,2116,1033
26393,da,5340,83208,35772,35772,3,1,2021.07.26 17:01,2021.07.28,2,2,789,519
26396,se,4893,320402,35783,38422,3,1,2021.07.26 17:05,2021.08.08,2,2,4588,625
26399,da,893,320403,36172,38080,1,1,2021.07.26 17:10,2021.08.23,2,2,2777,561
26402,da,3061,320406,36798,37362,2,1,2021.07.26 17:13,2021.08.03,2,2,2718,1029
26405,da,1505,320407,36282,37780,2,1,2021.07.26 17:16,2021.08.03,2,2,3520,0
26408,da,3390,156035,37058,38743,2,1,2021.07.26 17:24,2021.08.03,2,2,2668,561
26411,se,2773,320414,36246,38234,2,1,2021.07.26 17:36,2021.08.16,2,2,4612,0
26414,da,5582,160599,38708,38708,2,1,2021.07.26 17:39,2021.08.02,2,2,4092,1029
26417,se,689,320418,37949,37949,3,1,2021.07.26 17:44,2021.07.27,2,2,3685,891
26420,se,996,261914,36625,36625,2,1,2021.07.26 17:51,2021.08.02,2,2,1895,1113
26423,da,509,2703,37983,37983,3,1,2021.07.26 18:00,2021.08.20,2,2,1848,903
